HHKEY,ZIP_CODE,REC,FRE,CC_CARD,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,MARKDOWN,CLASSES,COUPONS,NITEMS,STORES,VALPHON,WEB,MAILED,RESPONDED,LTP12FRE,CLUSTYPE,PERCRET,RESP
9004084,22308,160,7,1,0.22,0.01,0,0.07,0.09,0.06,0.01,0.04,0.07,0.001414,0.02,0.07,0.01,0.007411,0,0,1124.15,63.99,0,0,0,405.98,0,0.52,21,685,0.25,19,5,45,2,Y,0,10,2,16,2,0.36,0
7050355,22309,261,1,0,0.28,0,0,0,0.5,0,0.21,0,0,0,0,0,0,0,0,0,0,98.48,0,0,0,0,0,0.37,13,581,0.41,3,0,3,1,Y,0,8,0,6,7,0,0
56186286,22315,68,2,1,0.06,0,0,0.42,0.33,0,0,0.16,0,0,0,0,0.01,0,0.49,0,0,299.99,0,241.99,0,241.99,58,0.66,13,466,0.07,5,0,8,1,Y,1,5,2,15,7,0,0
11911130,22312,248,1,0,0,0,0,0,0.42,0.28,0,0,0,0,0,0.05,0.22,0,0,0,0,97.98,0,0,0,0,0,0.22,3,248,0.34,5,0,5,1,Y,0,1,0,0,6,0,0
20636895,22304,215,1,1,0.13,0,0,0.12,0.31,0.27,0.11,0,0,0,0,0,0.03,0,0.51,0,36,242.55,0,0,0,0,0,0.37,7,215,0.35,8,1,12,2,Y,0,1,0,5,7,0,0
93529295,22079,192,1,0,0.34,0,0,0.52,0,0,0,0,0,0,0,0,0,0.13,0,0,0,167,0,0,0,0,0,0.67,7,192,0.12,3,0,6,1,N,0,2,0,0,6,0,0
70622696,22304,209,2,0,0.54,0,0.1,0,0.07,0.19,0.02,0,0,0,0,0,0,0.06,0,0,0,243.91,0,0,0,0,0,0.22,7,236,0.29,8,0,14,1,Y,0,2,0,1,7,0,0
39014926,22315,69,2,0,0.76,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,33.98,49.98,33.98,0,33.98,0,0.51,5,481,0.15,3,0,4,2,Y,0,1,0,9,2,0,1
85195486,22309,112,4,0,0,0,0.08,0,0.28,0,0.09,0,0,0,0.5,0,0,0,0,0,0,218.51,33.98,0,0,33.98,0,0.52,17,580,0.33,6,0,7,2,Y,0,9,0,9,6,0.09,0
6244385,23661,180,2,0,0.07,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,129.99,10,0,0,0,10,0,0.6,4,214,0.29,2,0,2,2,N,0,4,0,0,7,0,0
31419028,22304,132,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.99,0,0,0,79.99,0,0.72,5,132,0,1,0,1,1,Y,0,1,0,0,7,0,0
45325017,22314,115,1,0,0,0.14,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,127,0,0.7,2,115,0,2,0,2,1,Y,0,0,0,2,5,0,0
87519344,22310,111,3,0,0.15,0.16,0.08,0,0,0.37,0.07,0,0.14,0,0,0,0,0,0,0,0,336.98,0,0,0,208.98,0,0.66,19,520,0.07,6,0,11,3,Y,0,6,0,1,2,0,0
56793724,22309,122,2,0,0.29,0,0,0,0,0,0,0,0.56,0,0,0,0.14,0,0,0,0,70.98,0,0,0,39.99,0,0.39,6,251,0.21,3,0,3,1,Y,0,0,0,0,7,0,0
54844686,22304,7,13,1,0.17,0.003615,0.06,0.05,0.17,0.01,0.11,0.06,0.06,0.17,0,0.009152,0.05,0.03,0,334.02,1111.93,520.78,0,293.45,201.99,785.98,440.49,0.53,22,698,0.27,22,7,63,4,Y,0,10,9,35,7,0,0
47546729,22310,46,2,1,0.43,0.04,0,0,0,0.52,0,0,0,0,0,0,0,0,0.52,0,0,225.99,0,68.99,0,68.99,0,0.6,21,417,0.19,3,0,5,1,Y,0,10,1,2,5,0,0
68860047,22307,270,2,0,0.2,0,0,0,0.49,0.29,0,0,0,0,0,0,0,0,0.79,0,0,199.98,0,0,0,0,0,0.62,12,627,0.08,3,0,3,2,Y,0,4,0,1,7,0,0
17102299,22315,28,20,1,0.23,0.01,0.03,0.02,0.14,0.06,0.003622,0.01,0.08,0.15,0,0,0.009658,0,0.07,0,1349,251.91,0,49.99,20,261.97,486.67,0.41,19,678,0.22,16,1,46,6,Y,0,10,6,44,2,0.29,1
85720414,22306,47,7,0,0.24,0.01,0.03,0.09,0.23,0.03,0.06,0.05,0.15,0,0,0,0.05,0,0,0,0,440.7,582.85,82.46,0,699.32,0,0.56,21,607,0.12,14,0,25,3,Y,0,6,2,16,7,0,1
19598724,22310,48,6,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,152,48.49,0,72.99,0,72.99,0,0.43,11,405,0.42,3,0,9,5,N,0,3,0,3,2,0.09,0
53220430,22408,5,30,1,0.24,0.009516,0.02,0.05,0.07,0.14,0,0.11,0.13,0.02,0,0.03,0.06,0.02,0.04,0,642.7,1342.55,0,698.23,193.4,1454.2,0,0.47,26,698,0.36,24,2,82,2,Y,0,11,5,64,4,0.04,1
90251519,22407,73,4,1,0.36,0,0.34,0.15,0,0,0,0,0.13,0,0,0,0,0,0,0,156.92,64.96,0,76.95,0,76.95,0,0.31,8,678,0.22,4,0,12,2,Y,0,4,1,6,4,0,0
13358767,22405,54,15,1,0.26,0,0,0.02,0,0.02,0,0.03,0,0,0,0.01,0,0,0,0,0,265.64,0,47.97,0,72.46,167.48,0.49,20,689,0.17,10,0,26,2,Y,0,8,2,39,1,1.68,1
54100573,22408,28,4,0,0.23,0,0,0.2,0.22,0.34,0,0,0,0,0,0,0,0,0,0,179.98,34.99,0,92.98,15,92.98,87,0.41,6,314,0.34,6,0,6,2,N,0,2,0,5,4,0,0
4072641,22482,77,2,0,0,0,0,0,0,0,0.32,0.67,0,0,0,0,0,0,0.67,0,27.99,59,0,27.99,0,27.99,0,0.66,1,252,0.12,2,0,2,2,Y,0,0,0,0,7,0,0
13168533,22407,21,8,1,0.09,0,0.23,0.04,0.24,0,0.08,0.2,0.04,0,0,0,0.03,0,0,0,35.49,484.21,0,25,25,234,44,0.45,23,579,0.3,11,4,19,3,Y,0,10,4,24,7,0,1
82290976,22406,327,1,0,0.26,0,0,0,0.38,0,0.27,0,0,0,0,0,0,0.07,0,0,0,179.5,0,0,0,0,179.5,0.69,16,327,0,4,0,5,1,N,0,6,1,4,4,0,0
63159486,22407,118,5,0,0,0.31,0,0,0,0,0,0.15,0,0,0.53,0,0,0,0,0,20,166.46,0,0,0,14.99,0,0.35,13,583,0.39,4,0,7,2,Y,0,3,0,1,1,0,0
93989514,22407,8,20,1,0.15,0.02,0.01,0.08,0.14,0.04,0.02,0.13,0.16,0,0.02,0,0.01,0.007278,0,0,1966.81,271.6,0,230.4,132,1322.92,39.6,0.48,17,600,0.39,20,0,92,4,Y,0,9,6,35,1,0.17,0
424408100,22408,116,2,0,0.33,0,0,0,0,0,0,0.17,0.48,0,0,0,0,0,0,0,0,100.99,0,0,0,49,0,0.44,5,507,0.42,3,0,4,1,Y,0,0,0,2,4,0,0
3826563,22401,89,1,0,0.24,0,0,0.17,0,0.26,0,0,0.31,0,0,0,0,0,0,0,0,136.97,0,136.97,0,136.97,0,0.41,1,89,0.34,4,1,4,1,Y,0,0,0,0,7,0,0
7752942,22408,148,2,0,0.65,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,75,0,0,0,49,26,0.59,3,318,0.2,2,0,3,1,N,0,0,0,2,7,0,0
72667913,22407,131,2,0,0,0,0,0,0.42,0.31,0,0.15,0,0,0,0.1,0,0,0,0,59,129.98,0,0,0,188.98,0,0.59,6,159,0,4,0,4,2,Y,0,1,0,0,1,0,0
49961018,22407,215,4,0,0.46,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,72.49,20.99,0,0,0,0,0,0.42,5,656,0.32,2,0,5,2,Y,0,6,1,9,1,0,0
18245471,22406,223,2,0,0,0,0,0,0.45,0.54,0,0,0,0,0,0,0,0,0,0,0,108.99,0,0,0,0,0,0.58,10,677,0,2,0,2,1,Y,0,2,0,6,4,0,0
8880707,22407,28,11,0,0.21,0.06,0.02,0.05,0.01,0,0.2,0,0,0,0,0,0.01,0.04,0,0,599.38,78,0,100.49,100.49,199.98,111.72,0.58,11,668,0.16,15,1,32,2,N,0,7,5,7,7,0.42,0
92306524,22407,137,2,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0.15,0,0,149.97,26.96,0,0,0,149.97,0,0.55,6,268,0.05,2,0,6,2,Y,0,2,0,1,7,0,0
2138604,22485,68,5,0,0.11,0.06,0,0,0.16,0,0.45,0.12,0,0,0,0.07,0,0,0,0,0,171.7,0,75.46,0,75.46,0,0.32,19,656,0.29,9,0,11,1,Y,0,8,0,7,7,0,0
65344425,22407,260,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.99,0,0,0,0,0,0.45,3,260,0.45,1,0,3,1,Y,0,0,0,1,7,0,0
65090,22406,173,7,0,0.15,0.17,0.03,0,0.02,0.02,0.03,0,0.08,0.4,0,0,0,0.01,0,0,96,302.94,7.49,0,0,75.49,236.95,0.39,19,530,0.26,10,1,19,5,Y,0,8,4,8,4,0.04,0
24619474,22405,37,3,0,0,0,0,0.04,0.46,0.12,0,0.2,0,0,0,0.002591,0.15,0,0.38,0,0,385.96,0,60,0,60,0,0.61,19,629,0.03,8,0,8,2,N,0,8,1,5,7,0,0
7437897,22546,7,20,1,0.19,0,0.06,0.1,0.2,0.09,0,0.01,0.11,0.07,0,0.003053,0.03,0.02,0,0,1074.5,438,0,339.92,82,684.89,146.99,0.5,18,670,0.27,18,4,54,4,Y,0,9,7,22,4,0.08,0
10495453,22553,73,8,1,0.1,0,0,0,0.1,0,0.14,0.04,0.15,0,0,0,0,0.07,0,0,0,306.31,0,50.39,0,215.35,29.99,0.54,12,697,0.16,8,0,17,2,Y,0,7,3,20,7,0.62,0
50789917,22553,12,12,1,0.3,0.01,0.11,0.04,0.08,0.07,0,0.11,0.09,0,0,0.01,0.13,0.02,0,0,0,1408.4,0,362.66,116,970.96,274.44,0.48,22,691,0.26,21,3,64,2,Y,1,10,6,28,7,0,1
4515062,22553,17,2,0,0,0,0,0,0.69,0,0,0.3,0,0,0,0,0,0,0,0,0,57.5,0,57.5,57.5,57.5,0,0.26,16,377,0.49,2,0,2,1,Y,0,9,1,1,3,0,0
24689157,22554,10,5,0,0,0,0.31,0,0,0,0.55,0,0,0,0,0.01,0.11,0,0,0,72.98,40.49,0,76.49,36,113.47,0,0.29,5,131,0.4,4,0,7,2,Y,0,2,2,5,4,0,1
44912261,22553,6,22,1,0.17,0.07,0.02,0.12,0.05,0.04,0.14,0.1,0.11,0,0.05,0.03,0.02,0.001449,0.03,0,638.41,1271.38,66.47,406.36,210,676.29,187.81,0.23,24,678,0.39,26,5,108,5,Y,0,11,8,47,3,0.04,0
57323833,22534,313,1,1,0.17,0,0,0,0.33,0,0.23,0,0,0,0,0.13,0.11,0,0,0,0,153.74,0,0,0,0,153.74,0.56,20,657,0.25,6,0,6,1,Y,0,11,1,9,7,0,0
18204414,22560,23,3,0,0.23,0.03,0,0.07,0,0,0.27,0.13,0.23,0,0,0,0,0,0,0,186.97,63.99,0,126.98,126.98,250.96,0,0.54,1,119,0.27,6,0,10,4,Y,0,0,0,4,7,0,0
79919158,22554,28,5,0,0.13,0.01,0,0.21,0.12,0.16,0,0.17,0.08,0,0,0,0,0,0.08,0,194.5,442.93,0,237.93,78,237.93,59,0.52,6,326,0.2,11,0,20,2,Y,0,2,2,2,7,0.09,0
84001460,22556,240,1,0,0,0,0,0.1,0.45,0.24,0.13,0,0,0,0,0,0,0.05,0,0,0,279,0,0,0,0,0,0.66,7,240,0.04,5,0,6,1,Y,0,2,0,0,7,0,0
20934427,22554,132,12,1,0.15,0.11,0.14,0.12,0,0.03,0.11,0,0.09,0,0,0,0,0.02,0.03,0,661.44,216.23,0,0,0,239.75,162.74,0.55,13,688,0.25,15,3,43,6,Y,0,9,7,26,7,0.28,0
54513859,22554,4,7,1,0.12,0,0.02,0.09,0.11,0.08,0,0.03,0.11,0,0.15,0,0,0.01,0,0,874.87,424,0,671.89,411.94,783.89,0,0.62,15,609,0.11,15,1,32,4,Y,0,8,2,10,7,0.31,0
360268,22554,229,2,1,0.26,0,0,0,0.3,0.15,0,0.18,0,0,0,0,0.1,0,0,0,0,199.48,0,0,0,0,179.99,0.42,22,529,0.37,5,1,7,1,Y,0,9,1,5,3,0,0
22576455,22554,31,5,1,0.23,0,0,0.18,0.09,0.07,0,0.03,0.08,0.04,0.05,0,0.02,0.01,0.03,0,0,1071.62,386.89,507.13,0,795.06,0,0.48,20,700,0.26,13,5,48,2,Y,0,8,2,9,7,0.19,1
1364614,22556,33,3,0,0.44,0.07,0,0.19,0,0,0,0.28,0,0,0,0,0,0,0,0,76.97,7.99,19.99,7.99,0,7.99,0,0.44,3,663,0.07,4,0,5,3,Y,0,1,0,3,7,0,0
90468958,22554,75,4,0,0.07,0,0,0.14,0.35,0.17,0.05,0,0,0,0,0.02,0.02,0.009112,0,0,0,431.85,0,282.4,0,384.87,46.98,0.36,7,586,0.26,9,0,20,1,N,0,7,1,4,7,0.14,0
78617067,22508,153,3,0,0.08,0,0,0.1,0.27,0.16,0,0.13,0.18,0,0,0,0.05,0,0.62,0,0,357.98,0,0,0,66,0,0.62,7,238,0.11,8,0,8,1,Y,0,1,0,1,4,0,0
2961025,22554,159,7,1,0.1,0.04,0,0.14,0.07,0,0.06,0.29,0,0,0,0.06,0.02,0,0,0,0,149.99,181.96,0,0,52.99,69.98,0.55,23,630,0.19,11,0,19,4,Y,0,7,2,12,7,0.2,0
2190731,22554,106,2,0,0.05,0,0,0,0,0,0.31,0.44,0,0,0,0,0.18,0,0,0,97.99,24,7,0,0,121.99,0,0.62,4,201,0.09,4,0,4,3,Y,0,1,0,3,7,0,0
55290688,22507,241,1,0,0,0,0,0,0.33,0.66,0,0,0,0,0,0,0,0,0,0,0,89.97,0,0,0,0,0,0.2,1,241,0.4,2,0,3,1,Y,0,1,0,0,7,0,0
4496342,22192,83,6,1,0.19,0,0,0.08,0.25,0.3,0,0.02,0,0,0,0.05,0.07,0,0.32,0,443.95,584.2,0,495.45,0,535.45,0,0.58,14,577,0.11,12,0,31,2,Y,0,6,1,12,7,0,0
38264661,22556,154,2,0,0,0,0.11,0,0,0,0,0.14,0.73,0,0,0,0,0,0,0,150.98,19.99,0,0,0,150.98,19.99,0.56,5,328,0.19,3,0,4,2,N,0,2,0,0,7,0,0
50776373,22553,7,9,1,0.12,0.01,0.02,0.09,0.31,0.07,0.01,0,0,0,0.29,0.007966,0.02,0.02,0,0,328,613.54,0,104,104,104,162,0.47,21,687,0.37,13,1,24,3,Y,0,9,2,30,4,0,0
55844864,22554,9,5,0,0.21,0.16,0,0,0,0,0.14,0,0,0,0.47,0,0,0,0,0,0,139.5,154.43,71.48,53.99,124.46,0,0.39,21,620,0.45,5,0,16,2,Y,0,4,1,7,7,0,0
77607011,22727,49,5,1,0.14,0,0.009026,0.06,0.23,0,0,0,0,0.17,0.25,0.03,0.04,0.02,0,0,0,544.95,8.98,27.5,0,36.48,111.98,0.48,18,474,0.36,12,0,19,2,Y,0,9,2,8,7,0,0
78082569,22920,185,5,0,0.42,0,0,0.24,0,0,0.19,0,0.1,0,0,0,0,0,0,0,0,781.86,0,0,0,0,0,0.63,15,554,0.13,5,0,23,3,N,1,5,0,1,4,0.03,0
84609136,23060,194,2,1,0.24,0.02,0.05,0.04,0.16,0.19,0,0.06,0.03,0,0,0.03,0,0.13,0,0,275.95,382.98,0,0,0,0,0,0.57,15,645,0.14,15,3,25,2,Y,0,8,1,14,7,0,0
58877533,23061,173,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0.71,2,173,0,1,0,1,1,Y,0,1,0,0,4,0,0
54341291,23061,229,1,0,0.13,0,0,0,0.36,0.42,0,0,0,0,0,0,0.07,0,0.21,0,118,157,0,0,0,0,0,0.68,15,370,0,4,0,5,2,Y,0,6,0,5,4,0,0
97970920,23061,287,1,0,0.2,0,0,0.41,0,0,0,0.38,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0.68,10,287,0,3,0,3,1,N,0,4,0,0,4,0,0
33529669,23060,42,7,0,0.01,0.03,0,0.12,0.21,0.15,0,0.06,0.15,0.16,0,0.004951,0,0,0,310.44,0,442.97,0,11.99,0,80.98,0,0.57,16,643,0.09,10,0,17,4,Y,0,6,1,19,5,0.07,0
56135284,23072,29,4,0,0.14,0.1,0.01,0.14,0.07,0,0.29,0,0,0,0,0.04,0.14,0.02,0,0,0,443.37,0,29,29,109.44,0,0.45,4,272,0.26,13,1,24,1,Y,0,1,1,5,7,0,0
11972740,23005,26,5,0,0,0,0,0,0.39,0.27,0.16,0.12,0,0,0,0,0.03,0,0.54,402.99,0,69.99,0,69.99,69.99,69.99,296,0.62,12,324,0.1,7,0,9,2,Y,0,4,1,4,7,0,0
60538789,23062,5,9,0,0.09,0.03,0.08,0,0.12,0.07,0.04,0.06,0.11,0.11,0.007782,0.1,0.05,0,0.14,0,0,1012.89,0,605.52,607.94,1012.89,0,0.54,4,518,0.14,20,0,41,1,Y,0,1,1,10,7,0.07,1
60842718,23018,100,1,0,0.56,0,0,0,0,0,0.19,0,0.24,0,0,0,0,0,0,0,0,203.96,0,0,0,203.96,0,0.53,1,100,0.13,3,0,7,1,Y,0,0,0,0,7,0,0
6478668,23063,19,3,0,0.62,0.07,0,0.07,0,0,0.14,0,0,0,0,0,0.08,0,0,0,0,10,167.42,10,10,62.97,0,0.44,3,187,0.26,5,0,12,2,Y,0,0,0,1,4,0,0
36716827,23060,20,16,1,0.009391,0.009265,0.09,0.04,0.05,0.06,0.02,0,0.04,0,0,0,0,0,0.06,0,0,822.01,0,80.33,0,215.25,673.98,0.5,16,593,0.15,16,3,57,3,Y,0,6,3,22,7,1.88,1
94551038,23093,216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0.32,4,216,0.49,1,0,1,1,Y,0,2,0,0,7,0,0
2450263,23188,141,2,0,0.39,0,0,0.19,0,0,0.11,0,0,0,0,0,0,0,0,0,0,141.99,0,0,0,63,0,0.66,11,672,0.04,4,0,5,1,Y,0,4,0,5,3,0.41,0
72038088,23114,85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97.98,0,97.98,0,97.98,0,0.43,1,85,0.3,1,0,2,1,Y,0,0,0,0,7,0,0
18300959,23139,34,1,0,0,0,0,0.29,0,0.39,0,0,0,0,0,0,0.3,0,0,0,0,90.98,0,90.98,0,90.98,0,0.51,0,34,0.31,3,0,3,1,Y,0,0,0,0,4,0,0
9402835,23185,36,1,0,0.33,0,0,0,0.33,0.2,0,0.12,0,0,0,0,0,0,0,0,0,144.97,0,144.97,0,144.97,0,0.38,0,36,0.36,4,0,5,1,Y,0,0,0,4,7,0,0
15003412,23112,19,7,1,0.28,0,0,0.17,0,0,0.25,0.08,0,0,0.19,0,0,0,0.08,102,0,604.16,0,283.68,102,342.67,0,0.52,17,699,0.27,8,1,22,4,Y,0,7,3,16,7,0,1
46653879,23188,29,4,0,0.11,0.07,0,0.2,0,0.13,0.23,0,0,0.23,0,0,0,0,0,0,0,424.95,0,54.98,54.98,320.95,0,0.44,13,432,0.3,8,0,16,1,Y,0,8,0,2,3,0,0
7509736,23185,26,2,0,0,0,0.08,0.02,0,0,0,0,0,0.85,0,0.03,0,0,0,0,0,351.97,0,23,23,351.97,0,0.55,4,372,0.06,6,0,7,2,Y,0,1,1,3,3,0,0
2802343,23120,110,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99,0,0,0,19.99,0,0.41,0,110,0,1,0,1,1,Y,0,0,0,0,4,0,0
67147253,23116,27,2,1,0,0.23,0,0,0,0,0.44,0,0,0,0,0,0.31,0,0,0,110.73,51.45,0,162.18,122.79,162.18,0,0.4,0,75,0.46,3,1,11,2,Y,0,0,0,4,1,0,0
5379436,23185,56,9,0,0.17,0,0.06,0.07,0.06,0.12,0,0,0.22,0,0.06,0.05,0.1,0.03,0.16,0,0,1428.93,0,38,0,814.93,0,0.61,10,235,0.07,16,0,40,3,Y,1,3,1,2,7,0,0
19962743,23188,41,15,1,0.1,0.03,0.06,0,0.15,0.04,0.05,0.12,0.03,0.09,0,0.06,0.04,0.09,0.11,0,58.49,1000.94,0,104.97,0,451.71,275.99,0.52,20,691,0.28,21,4,46,3,Y,0,9,4,19,3,0.09,0
22749674,23140,111,3,0,0.23,0.04,0,0.31,0,0,0.3,0,0,0,0,0,0.09,0,0,0,0,567.57,0,0,0,278.59,288.98,0.63,15,314,0.05,7,0,16,1,N,0,5,1,0,4,0,0
66380255,23114,35,3,1,0,0.09,0,0.3,0,0,0.18,0,0,0,0,0.12,0,0,0,0,0,92.61,0,92.61,0,92.61,0,0.47,1,79,0.33,6,1,7,1,Y,0,0,0,0,7,0.4,0
13144739,23188,361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0.69,7,361,0,1,0,1,1,Y,0,4,0,0,3,0,0
97180560,23113,95,1,0,0.26,0,0,0,0,0,0,0.39,0.34,0,0,0,0,0,0,0,107.99,39,0,0,0,146.99,0,0.62,2,95,0.24,3,0,4,2,Y,0,0,0,4,2,0,0
85631739,23116,337,1,1,0.56,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,140.4,0,0,0,0,0,0.58,16,337,0.24,2,0,4,1,Y,0,6,0,0,7,0,0
9549019,23185,335,1,0,0,0,0,0.71,0.28,0,0,0,0,0,0,0,0,0,0,0,0,68.99,0,0,0,0,0,0.63,0,335,0,2,0,2,1,Y,0,0,0,0,2,0,0
81118587,23227,95,2,1,0,0,0,0.13,0.42,0.21,0,0.21,0,0,0,0,0,0,0,0,0,162,89.98,0,0,162,0,0.7,2,517,0,4,0,4,2,Y,0,0,0,10,5,0,1
98434812,23234,34,3,1,0.09,0.04,0,0.09,0,0.16,0.5,0.09,0,0,0,0,0,0,0,0,51.98,336,0,238,0,387.98,0,0.67,7,700,0,6,0,9,2,Y,0,2,1,22,6,0,1
90026917,23236,96,3,0,0.2,0.01,0,0,0.38,0.12,0.26,0,0,0,0,0,0,0,0,0,177.98,449.97,0,0,0,627.95,0,0.62,2,114,0.009464,5,0,15,3,Y,0,0,0,9,7,0,1
3906061,23060,153,2,0,0.36,0,0,0.21,0,0,0.41,0,0,0,0,0,0,0,0,0,0,92.99,0,0,0,19.99,0,0.45,4,261,0.32,3,0,4,2,N,0,0,0,0,7,0,0
86082529,10604,172,3,0,0.06,0,0,0.06,0.41,0,0,0,0.11,0,0,0,0,0,0,0,0,251.21,0,0,0,254.23,0,0.56,12,581,0.1,7,1,13,2,Y,0,8,0,9,6,0.76,0
13858356,23116,92,1,0,0,0,0,0.24,0,0.75,0,0,0,0,0,0,0,0,0,0,0,84.99,0,0,0,84.99,0,0.58,0,92,0.09,2,0,2,1,Y,0,0,0,0,7,0,0
74158781,23234,201,1,1,0.2,0.35,0,0,0,0,0.2,0,0,0,0,0,0.24,0,0,0,20,78.96,0,0,0,0,0,0.46,7,566,0.16,5,0,6,2,Y,0,2,0,6,7,0,0
90195980,23236,25,4,0,0.5,0,0.05,0.1,0,0,0.09,0,0.24,0,0,0,0,0,0,0,63.5,133.93,0,197.43,63.5,197.43,0,0.43,1,89,0.35,6,0,10,2,Y,1,0,0,17,2,0,0
12402813,23227,337,1,1,0.4,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,150.3,0,0,0,0,0,0.64,19,337,0.1,2,0,2,1,Y,0,6,0,0,5,0,0
538888,23236,86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.98,0,79.98,0,79.98,0,0.52,0,86,0.18,1,0,3,1,Y,0,0,0,0,7,0,0
77317599,23233,9,20,1,0.09,0,0,0.07,0.04,0.02,0,0.02,0.008177,0.04,0,0,0.01,0.01,0,0,633.77,158.79,0,216.51,234,263.4,2.72,0.57,24,701,0.25,17,11,62,13,Y,0,10,7,90,7,2.04,1
477144,23225,65,2,0,0,0.28,0,0,0,0.41,0.29,0,0,0,0,0,0,0,0,0,59.48,24,0,59.48,0,83.48,0,0.45,1,112,0.29,3,0,4,2,Y,0,0,0,0,6,0,0
51149595,23233,181,2,0,0.17,0.01,0,0,0.64,0,0,0,0,0,0,0,0.05,0,0,0,20,177.98,79.99,0,0,0,0,0.5,7,362,0.13,6,0,8,3,Y,0,2,0,3,3,0,0
44625591,23226,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,0,376,0,376,0,0.71,0,35,0,1,0,2,1,Y,0,0,0,0,7,0,0
63844815,23225,321,1,0,0.28,0.1,0,0.09,0,0,0.46,0,0,0,0,0,0,0.05,0,0,177.98,34.99,0,0,0,0,212.97,0.56,9,691,0.02,7,0,10,2,Y,0,6,1,5,7,0,0
4497055,23321,33,2,0,0,0,0,0.29,0,0.6,0,0,0,0,0,0.1,0,0,0.6,0,0,98,0,39,0,39,0,0.68,9,422,0,3,0,3,2,Y,0,7,1,4,7,0,1
50921192,23323,55,6,0,0.39,0,0.08,0.01,0,0,0.19,0,0.14,0,0,0,0,0,0,0,0,172.54,0,21.58,0,21.58,0,0.41,12,643,0.13,5,0,10,2,Y,0,6,0,2,7,0.17,0
66436769,23323,12,4,0,0.23,0,0,0.28,0,0.1,0,0.11,0.18,0,0,0.06,0,0.01,0,0,503.97,40.99,0,268.98,268.98,544.96,0,0.58,4,594,0.12,10,0,18,3,Y,0,1,1,9,7,0,0
25381794,23321,185,4,0,0.4,0,0,0,0.02,0.3,0.14,0.01,0,0,0,0,0,0,0.24,0,13.99,650.8,0,0,0,0,0,0.55,16,581,0.18,8,0,20,4,Y,0,9,1,6,7,0.1,0
85185877,23325,306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.5,0,0,0,0,0,0.51,13,441,0.5,1,0,1,1,Y,0,6,0,1,7,0,0
72962034,23322,17,6,0,0.12,0.11,0.05,0,0.42,0,0,0.08,0.19,0,0,0,0,0,0,0,201.44,11.99,0,74.48,38.5,91.47,0,0.26,14,664,0.39,8,0,10,2,Y,0,9,2,19,7,0,1
72035867,23325,34,8,0,0.08,0.1,0.02,0.04,0.23,0.13,0.16,0.08,0,0,0,0.02,0.08,0,0,0,249.97,527.17,0,61.47,0,446.66,0,0.57,6,662,0.16,11,1,27,4,Y,0,3,1,14,1,0,0
13117399,23314,124,10,1,0.12,0.04,0.07,0.06,0,0.2,0.1,0,0.11,0,0,0.01,0.04,0,0.16,0,749.1,113.76,0,0,0,184.77,158.99,0.61,17,698,0.14,15,2,34,5,Y,0,8,4,27,4,0.24,0
58355114,23325,293,2,0,0.1,0.06,0,0,0.35,0.41,0,0,0,0,0,0.07,0,0,0.55,0,262.49,20,0,0,0,0,0,0.67,13,537,0.03,5,0,6,2,Y,0,9,1,11,1,0,0
50100889,23321,71,3,0,0.65,0.13,0.02,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,139.72,90.71,0,41.98,0,41.98,163.45,0.26,15,463,0.31,7,0,13,4,Y,0,9,2,14,7,0,0
